epoch,train_loss,val_loss
170,0.21881106966420225,0.22223643143222016
171,0.2185801915004493,0.22276126916678446
172,0.21885949587137504,0.2221036154144215
173,0.21875828789752066,0.22301461477324647
174,0.21856778090080006,0.22237883789359397
175,0.21821682483100435,0.22228237143102683
176,0.2183980494737625,0.2224671275548215
177,0.2183758876683039,0.222759910068422
178,0.21817479029511722,0.22308260652254214
179,0.21835427549467132,0.22236001800816013
180,0.21862171126894975,0.2242331791598842
181,0.21814110112247284,0.22229639792217398
182,0.21831458571710086,0.22322918446558826
183,0.21827585335696142,0.22243951823351518
184,0.21838630172624543,0.2228053591723712
185,0.21807235408057438,0.2222132457877105
186,0.217984512305716,0.22329140721627003
187,0.2180654467150355,0.2229689508676529
188,0.21802307700996765,0.22237299157763427
189,0.21798545250481965,0.22219280223801452
190,0.2180174753141175,0.2222784990971943
191,0.21801887388434707,0.22288546753379535
192,0.21836564907331787,0.2219948133207717
193,0.21787015637427426,0.22253113001022698
194,0.21821018846696644,0.2228054111858584
195,0.21788410635656147,0.22234207166815703
196,0.2180281124616924,0.22236887520214296
197,0.21758870195829128,0.22343947471312756
198,0.21793923630383596,0.22160254953042516
199,0.2178463135538489,0.2218915378710009
200,0.21791723092492118,0.2212715300748933
201,0.2177297459407286,0.2224686030509337
202,0.2176240368893272,0.22130241680820034
203,0.21773187295671856,0.2233193468935085
204,0.21776128243031115,0.2221422499080874
205,0.21777481853106376,0.22205495243927217
206,0.21748683583793457,0.22188517029555338
207,0.2176760568430549,0.22223773317516976
208,0.21751429019362162,0.22367802993306574
209,0.2176965842977095,0.2217535435591104
210,0.21769334047890165,0.22150879985881303
211,0.21734725423691945,0.22296478950752402
212,0.21742276975697877,0.22186905229991338
213,0.21741431794668498,0.2230167045908154
214,0.21767210026391956,0.22233691924023177
215,0.21740057151853753,0.22171727778776637
216,0.21756875971287631,0.22217123351007137
217,0.21749535366964112,0.224365049656832
218,0.21763949851955525,0.22151997713547833
219,0.2174034573529896,0.22314547452161898
220,0.21719362504744644,0.2216836523334935
221,0.21730038480895558,0.22309282956258306
222,0.21750589870094683,0.2218601349389778
223,0.21719629214140787,0.22169681736883126
224,0.21734959742669283,0.2223278615834578
225,0.21734362034991597,0.22251538426246284
226,0.2175572876011926,0.22207995799352537
227,0.21747487262960827,0.22156904441005779
228,0.21726070586859325,0.22491079681324508
229,0.21724679759529789,0.2217555265381651
230,0.21735343814751748,0.22241580711220796
231,0.21728518947459866,0.22155584198124004
232,0.2173775110803723,0.22308505368682574
233,0.21685786545276642,0.22293006642809454
234,0.21736227460740284,0.22173404215641743
235,0.217339175882522,0.22261444661977156
