epoch,val_loss,mean_corr
188,0.20401644706726074,0.8754651397414799
189,0.20501326024532318,0.875063181477415
190,0.20490939915180206,0.8754145887866882
191,0.20469705760478973,0.8751072230857231
192,0.20330607891082764,0.876841178172302
193,0.20303229987621307,0.8761187116463867
194,0.20261651277542114,0.8767869155143739
195,0.20469170808792114,0.8751378687214157
196,0.20587141811847687,0.8748260441204708
197,0.2032049596309662,0.8764460936268663
198,0.20296461880207062,0.8766099303708043
199,0.2033805549144745,0.8763464831050133
200,0.2035437822341919,0.8763442470020176
